회사명,거래소코드,회계년도,자산(*)(천원),* 발행한 주식총수(*)(IFRS)(천원),* 주당 액면가액(IFRS)(천원),상장폐지일
(주)지에스리테일,007070,2019/12,5581930140,77000000,1000,
(주)지에스리테일,007070,2020/12,5609125811,77000000,1000,
(주)지에스리테일,007070,2014/12,2880508074,77000000,1000,
(주)지에스리테일,007070,2012/12,2854221503,77000000,1000,
(주)지에스리테일,007070,2011/12,2610007918,77000000,1000,
(주)지에스리테일,007070,2013/12,2827722506,77000000,1000,
(주)지에스리테일,007070,2018/12,3911090432,77000000,1000,
(주)지에스리테일,007070,2016/12,3486438265,77000000,1000,
(주)지코,010580,2017/12,53447698,50142925,500,
(주)지코,010580,2018/12,63715894,55660160,500,
(주)지코,010580,2019/12,73825419,64581636,500,
(주)지코,010580,2016/12,60354102,44073947,500,
(주)지코,010580,2015/12,64289391,27712680,500,
(주)지코,010580,2014/12,72913292,27712680,500,
(주)지코,010580,2012/12,64101045,27712680,500,
(주)지코,010580,2011/12,66549354,27712680,500,
(주)지코,010580,2020/12,63588454,64581636,500,
(주)지코,010580,2013/12,78621373,27712680,500,
(주)지투알,035000,2017/12,103271138,16567409,1000,
(주)지투알,035000,2018/12,98158988,16567409,1000,
(주)지투알,035000,2019/12,106847186,16567409,1000,
(주)지투알,035000,2020/12,97783269,16567409,1000,
(주)지투알,035000,2011/12,101896930,16567409,1000,
(주)지투알,035000,2013/12,98945423,16567409,1000,
(주)지투알,035000,2015/12,99879541,16567409,1000,
(주)지투알,035000,2012/12,102429927,16567409,1000,
(주)지투알,035000,2016/12,96852015,16567409,1000,
(주)지투알,035000,2014/12,97427105,16567409,1000,
(주)진도,088790,2015/12,151536706,12463654,500,
(주)진도,088790,2016/12,148839254,12463654,500,
(주)진도,088790,2017/12,157997847,12463654,500,
(주)진도,088790,2020/12,128119118,12463654,500,
(주)진도,088790,2011/12,179809824,10040229,500,
(주)진도,088790,2014/12,157177480,10040229,500,
(주)진도,088790,2013/12,184327904,10040229,500,
(주)진도,088790,2019/12,144761806,12463654,500,
(주)진도,088790,2018/12,160381849,12463654,500,
(주)진도,088790,2012/12,191145339,10040229,500,
(주)진양홀딩스,100250,2017/12,188078276,55895292,500,
(주)진양홀딩스,100250,2018/12,237028923,55895292,500,
(주)진양홀딩스,100250,2016/12,182348583,55895292,500,
(주)진양홀딩스,100250,2020/12,241864078,55895292,500,
(주)진양홀딩스,100250,2015/12,184488833,55895292,500,
(주)진양홀딩스,100250,2014/12,184810334,55895292,500,
(주)진양홀딩스,100250,2012/12,173309461,55895292,500,
(주)진양홀딩스,100250,2013/12,181856232,55895292,500,
(주)진양홀딩스,100250,2011/12,170756820,55895292,500,
(주)진양홀딩스,100250,2019/12,237991298,55895292,500,
(주)진에어,272450,2017/12,498274611,30000000,1000,
(주)진에어,272450,2018/12,519526006,30000000,1000,
(주)진에어,272450,2019/12,704417548,30000000,1000,
(주)진에어,272450,2020/12,556768750,45000000,1000,
(주)진에어,272450,2012/12,70147813,5400000,5000,
(주)진에어,272450,2015/12,203522987,5400000,5000,
(주)진에어,272450,2016/12,302254655,5400000,5000,
(주)진에어,272450,2013/12,88642801,5400000,5000,
(주)진에어,272450,2014/12,126738947,5400000,5000,
(주)진에어,272450,2011/12,60152960,5400000,5000,
(주)천일고속,000650,2015/12,63067608,1429220,5000,
(주)천일고속,000650,2016/12,52541981,1429220,5000,
(주)천일고속,000650,2017/12,67842442,1429220,5000,
(주)천일고속,000650,2020/12,67019917,1429220,5000,
(주)천일고속,000650,2014/12,62273002,1429220,5000,
(주)천일고속,000650,2013/12,60338619,1429220,5000,
(주)천일고속,000650,2019/12,80044782,1429220,5000,
(주)천일고속,000650,2018/12,80409027,1429220,5000,
(주)천일고속,000650,2012/12,57227639,1429220,5000,
(주)천일고속,000650,2011/12,54678596,1429220,5000,
(주)체시스,033250,2017/06,83621431,24000000,500,
(주)체시스,033250,2018/06,83336133,24000000,500,
(주)체시스,033250,2016/06,88371235,24000000,500,
(주)체시스,033250,2020/06,73823636,24000000,500,
(주)체시스,033250,2021/06,73002449,32000000,500,
(주)체시스,033250,2019/06,83088663,24000000,500,
(주)체시스,033250,2013/06,99742857,16590525,500,
(주)체시스,033250,2011/06,88041777,16590525,500,
(주)체시스,033250,2015/06,87973696,16590525,500,
(주)체시스,033250,2014/06,97449106,16590525,500,
(주)체시스,033250,2012/06,96400232,16590525,500,
(주)카카오,035720,2012/12,568129251,13504829,500,
(주)카카오,035720,2018/12,6202838879,83387773,500,
(주)카카오,035720,2016/12,4829296990,67615715,500,
(주)카카오,035720,2020/12,7345506485,88501998,500,
(주)카카오,035720,2013/12,601547610,13560229,500,
(주)카카오,035720,2017/12,4956877856,67908527,500,
(주)카카오,035720,2019/12,6484360617,86222636,500,
(주)카카오,035720,2011/12,515331863,13454569,500,
(주)카카오,035720,2015/12,3117064029,60096088,500,
(주)카카오,035720,2014/12,2755830752,58142204,500,
(주)카카오페이,377300,2018/12,387112895,18987598,500,
(주)카카오페이,377300,2020/12,761403131,22228892,500,
(주)카카오페이,377300,2019/12,525804097,18987598,500,
(주)카프로,006380,2017/12,462168690,40000000,500,
(주)카프로,006380,2015/12,437356251,40000000,500,
(주)카프로,006380,2016/12,473850324,40000000,500,
(주)카프로,006380,2020/12,312112377,40000000,500,
(주)카프로,006380,2012/12,734636253,40000000,500,
(주)카프로,006380,2018/12,433099364,40000000,500,
(주)카프로,006380,2013/12,643433406,40000000,500,
(주)카프로,006380,2019/12,364396473,40000000,500,
(주)카프로,006380,2014/12,498408333,40000000,500,
(주)카프로,006380,2011/12,887539265,40000000,500,
(주)케이씨,029460,2017/12,195432205,13554044,500,
(주)케이씨,029460,2018/12,380873827,13554044,500,
(주)케이씨,029460,2019/12,459377957,13554044,500,
(주)케이씨,029460,2020/12,610907366,13554044,500,
(주)케이씨,029460,2016/12,354850862,33393384,500,
(주)케이씨,029460,2015/12,328158540,33393384,500,
(주)케이씨,029460,2012/12,210118351,33393384,500,
(주)케이씨,029460,2013/12,250893732,33393384,500,
(주)케이씨,029460,2014/12,283647330,33393384,500,
(주)케이씨,029460,2011/12,214166667,32420856,500,
(주)케이씨씨,002380,2015/12,8391078322,10556513,5000,
(주)케이씨씨,002380,2016/12,8861405637,10556513,5000,
(주)케이씨씨,002380,2019/12,9199571692,10556513,5000,
(주)케이씨씨,002380,2020/12,8765319461,8886471,5000,
(주)케이씨씨,002380,2013/12,6812823452,10520000,5000,
(주)케이씨씨,002380,2014/12,8345235449,10520000,5000,
(주)케이씨씨,002380,2017/12,9207335730,10556513,5000,
(주)케이씨씨,002380,2012/12,6577994367,10520000,5000,
(주)케이씨씨,002380,2011/12,7088110720,10520000,5000,
(주)케이씨씨,002380,2018/12,8659579067,10556513,5000,
(주)케이씨씨글라스,344820,2020/12,1717817070,15970512,1000,
(주)케이씨텍,281820,2019/12,337558340,19839340,500,
(주)케이씨텍,281820,2017/12,266588205,19839340,500,
(주)케이씨텍,281820,2018/12,313520781,19839340,500,
(주)케이씨텍,281820,2020/12,407295413,20861556,500,
(주)케이씨티시,009070,2017/12,323430336,30000000,500,
(주)케이씨티시,009070,2018/12,322395964,30000000,500,
(주)케이씨티시,009070,2019/12,349952499,30000000,500,
(주)케이씨티시,009070,2020/12,365961852,30000000,500,
(주)케이씨티시,009070,2015/12,307779002,30000000,500,
(주)케이씨티시,009070,2011/12,242779137,3000000,5000,
(주)케이씨티시,009070,2016/12,292244036,30000000,500,
(주)케이씨티시,009070,2013/12,247376071,3000000,5000,
(주)케이씨티시,009070,2012/12,266554091,3000000,5000,
(주)케이씨티시,009070,2014/12,270808971,30000000,500,
(주)케이에스에스해운,044450,2015/12,545682717,11592940,500,
(주)케이에스에스해운,044450,2016/12,646842782,23185880,500,
(주)케이에스에스해운,044450,2017/12,903664233,23185880,500,
(주)케이에스에스해운,044450,2020/12,1067779601,23185880,500,
(주)케이에스에스해운,044450,2014/12,494936208,11592940,500,
(주)케이에스에스해운,044450,2013/12,337375290,11592940,500,
(주)케이에스에스해운,044450,2019/12,955828294,23185880,500,
(주)케이에스에스해운,044450,2018/12,901452186,23185880,500,
(주)케이에스에스해운,044450,2012/12,307046894,11592940,500,
(주)케이에스에스해운,044450,2011/12,288447810,11592940,500,
(주)케이에이치필룩스,033180,2017/12,134630586,31265881,500,
(주)케이에이치필룩스,033180,2018/12,269790906,53826895,500,
(주)케이에이치필룩스,033180,2019/12,387706170,81092012,500,
(주)케이에이치필룩스,033180,2020/12,342896353,90043128,500,
(주)케이에이치필룩스,033180,2016/12,109978200,25819408,500,
(주)케이에이치필룩스,033180,2011/12,59958855,25309239,500,
(주)케이에이치필룩스,033180,2013/12,59719170,25309239,500,
(주)케이에이치필룩스,033180,2015/12,59456867,25309239,500,
(주)케이에이치필룩스,033180,2012/12,57582231,25309239,500,
(주)케이에이치필룩스,033180,2014/12,58941063,25309239,500,
(주)케이이씨,092220,2015/12,339887095,59047384,500,
(주)케이이씨,092220,2016/12,382440042,89047384,500,
(주)케이이씨,092220,2017/12,365078546,110855877,500,
(주)케이이씨,092220,2020/12,393883598,116706940,500,
(주)케이이씨,092220,2014/12,340155489,59047384,500,
(주)케이이씨,092220,2013/12,352338534,59047384,500,
(주)케이이씨,092220,2019/12,357280097,116706940,500,
(주)케이이씨,092220,2018/12,360748202,112451621,500,
(주)케이이씨,092220,2012/12,372922603,190473849,500,
(주)케이이씨,092220,2011/12,407391747,142116198,500,
(주)케이티,030200,2017/12,23334923000,261111808,5000,
(주)케이티,030200,2018/12,26010906000,261111808,5000,
(주)케이티,030200,2019/12,27733854000,261111808,5000,
(주)케이티,030200,2016/12,24700337000,261111808,5000,
(주)케이티,030200,2015/12,24222495000,261111808,5000,
(주)케이티,030200,2014/12,24920296000,261111808,5000,
(주)케이티,030200,2012/12,26508776000,261111808,5000,
(주)케이티,030200,2011/12,26453607000,261111808,5000,
(주)케이티,030200,2013/12,25693894000,261111808,5000,
(주)케이티,030200,2020/12,28027926000,261111808,5000,
(주)케이티스카이라이프,053210,2017/12,774826396,47821966,2500,
(주)케이티스카이라이프,053210,2018/12,797807232,47821966,2500,
(주)케이티스카이라이프,053210,2019/12,820895109,47821966,2500,
(주)케이티스카이라이프,053210,2020/12,890621527,47821966,2500,
(주)케이티스카이라이프,053210,2013/12,667562460,47821966,2500,
(주)케이티스카이라이프,053210,2016/12,762816413,47821966,2500,
(주)케이티스카이라이프,053210,2012/12,622779307,47780896,2500,
(주)케이티스카이라이프,053210,2011/12,522876016,47666614,2500,
(주)케이티스카이라이프,053210,2015/12,698264524,47821966,2500,
(주)케이티스카이라이프,053210,2014/12,670211420,47821966,2500,
(주)케이티씨에스,058850,2015/12,206664471,42685000,500,
(주)케이티씨에스,058850,2011/12,170379540,46485000,500,
(주)케이티씨에스,058850,2019/12,290786415,42685000,500,
(주)케이티씨에스,058850,2020/12,282057323,42685000,500,
(주)케이티씨에스,058850,2013/12,180109378,45685000,500,
(주)케이티씨에스,058850,2014/12,201733148,42685000,500,
(주)케이티씨에스,058850,2017/12,212924815,42685000,500,
(주)케이티씨에스,058850,2012/12,181146569,45685000,500,
(주)케이티씨에스,058850,2016/12,207071165,42685000,500,
(주)케이티씨에스,058850,2018/12,230706882,42685000,500,
(주)케이티아이에스,058860,2017/12,223818296,34802000,500,
(주)케이티아이에스,058860,2018/12,229246050,34802000,500,
(주)케이티아이에스,058860,2019/12,311822912,34802000,500,
(주)케이티아이에스,058860,2020/12,294288885,34802000,500,
(주)케이티아이에스,058860,2015/12,211279655,34802000,500,
(주)케이티아이에스,058860,2014/12,216233937,34802000,500,
(주)케이티아이에스,058860,2011/12,173763860,34802000,500,
(주)케이티아이에스,058860,2012/12,177525579,34802000,500,
(주)케이티아이에스,058860,2013/12,181576207,34802000,500,
(주)케이티아이에스,058860,2016/12,221406433,34802000,500,
(주)케이티앤지,033780,2015/12,7401609376,137292497,5000,
(주)케이티앤지,033780,2016/12,8439013831,137292497,5000,
(주)케이티앤지,033780,2017/12,8664675098,137292497,5000,
(주)케이티앤지,033780,2020/12,9879543643,137292497,5000,
(주)케이티앤지,033780,2014/12,6272323470,137292497,5000,
(주)케이티앤지,033780,2013/12,6062645011,137292497,5000,
(주)케이티앤지,033780,2019/12,9112777640,137292497,5000,
(주)케이티앤지,033780,2018/12,8729915634,137292497,5000,
(주)케이티앤지,033780,2012/12,5917563261,137292497,5000,
(주)케이티앤지,033780,2011/12,5417488461,137292497,5000,
(주)케이피케미칼,064420,2011/12,1692958202,98337782,5000,2013/01/15
(주)코리아써키트,007810,2016/12,474901058,27369140,500,
(주)코리아써키트,007810,2018/12,424573323,27369140,500,
(주)코리아써키트,007810,2017/12,490634591,27369140,500,
(주)코리아써키트,007810,2019/12,419683120,27369140,500,
(주)코리아써키트,007810,2014/12,435293020,27369140,500,
(주)코리아써키트,007810,2012/12,358964874,21699020,500,
(주)코리아써키트,007810,2011/12,340400022,21699020,500,
(주)코리아써키트,007810,2015/12,458321359,27369140,500,
(주)코리아써키트,007810,2013/12,437456608,27369140,500,
(주)코리아써키트,007810,2020/12,469970202,27369140,500,
(주)코아스,071950,2017/12,78598722,30907210,500,
(주)코아스,071950,2018/12,77054399,30907210,500,
(주)코아스,071950,2019/12,76111816,30907210,500,
(주)코아스,071950,2020/12,72396767,30907210,500,
(주)코아스,071950,2012/12,103282530,22628080,500,
(주)코아스,071950,2016/12,77108379,30907210,500,
(주)코아스,071950,2013/12,97482840,26604611,500,
(주)코아스,071950,2011/12,105316982,20063980,500,
(주)코아스,071950,2015/12,88639409,29558465,500,
(주)코아스,071950,2014/12,100115022,28595074,500,
(주)코오롱,002020,2011/12,998424446,13136798,5000,
(주)코오롱,002020,2016/12,1120301952,13137575,5000,
(주)코오롱,002020,2019/12,1272530112,13702816,5000,
(주)코오롱,002020,2013/12,1134535689,13137575,5000,
(주)코오롱,002020,2014/12,1066497398,13137575,5000,
(주)코오롱,002020,2017/12,1247050373,13137575,5000,
(주)코오롱,002020,2012/12,1055339333,13137575,5000,
(주)코오롱,002020,2015/12,1085223517,13137575,5000,
(주)코오롱,002020,2020/12,1166147749,13702816,5000,
(주)코오롱,002020,2018/12,1277774548,13702816,5000,
(주)콤텍시스템,031820,2017/12,97952410,31851466,500,
(주)콤텍시스템,031820,2018/12,113538546,47851466,500,
(주)콤텍시스템,031820,2019/12,161498210,67851466,500,
(주)콤텍시스템,031820,2020/12,156303141,67851466,500,
(주)콤텍시스템,031820,2016/12,121692895,31851466,500,
(주)콤텍시스템,031820,2014/12,108884243,31851466,500,
(주)콤텍시스템,031820,2015/12,100684705,31851466,500,
(주)콤텍시스템,031820,2012/12,112422527,31851466,500,
(주)콤텍시스템,031820,2013/12,113625897,31851466,500,
(주)콤텍시스템,031820,2011/12,113022814,31851466,500,
(주)큐로,015590,2015/12,276443469,54739890,500,
(주)큐로,015590,2016/12,235945208,70739890,500,
(주)큐로,015590,2017/12,204688025,114455154,500,
(주)큐로,015590,2020/12,197708845,227211638,500,
(주)큐로,015590,2014/12,279364255,54739890,500,
(주)큐로,015590,2013/12,254862388,54739890,500,
(주)큐로,015590,2019/12,208547614,148071663,500,
(주)큐로,015590,2018/12,197265760,124732646,500,
(주)큐로,015590,2012/12,250864739,54739890,500,
(주)큐로,015590,2011/12,271155189,54739890,500,
(주)크라운제과,264900,2020/12,327040458,13297410,200,
(주)크라운제과,264900,2018/12,332756097,13297410,200,
(주)크라운제과,264900,2019/12,332902890,13297410,200,
